OBJECTID,COD_PREDIO,HOJA,OBSERVACIO,NUM_PREDIO,ORIGEN,DATUM,CALCULO,ID_DIST,COD_PROY,COD_PRED_1,FECHA_TRAN,USER_TRANS,ID_PLANO,AREA_HA,PERIMETRO,CENTROID_E,CENTROID_N,ANOMALIA,CODIGO_PRE,COD_UT,ID_OFICINA,ACTIVO,OVERLAP,TIPO_PROCE,PROCEDENCI,Shape_Length,Shape_Area
4882,9_4208745_056672,9_4208745, ,"056672",TOPOGRAFICO,WGS84,CARTESIANO,"170302",MDD1, ,2024/07/30 00:00:00+00,JOBREGON,"13429",7.55939531,1435.58337402,424471,8745505,0,3215059,MDD1025,21,"1",0,1,W,1435.58330546324,75593.9905889226
4883,9_4258740_056734,9_4258740, ,"056734",TOPOGRAFICO,WGS84,CARTESIANO,"170302",MDD1, ,2024/07/30 00:00:00+00,JOBREGON,"13429",13.72402954,2089.79345703,425741,8744412,0,3234923,MDD1025,21,"1",0,1,W,2089.79329615451,137240.285597824
4884,9_4358735_057370,9_4358735, ,"057370",TOPOGRAFICO,WGS84,CARTESIANO,"170302",MDD1, ,2024/08/15 00:00:00+00,JOBREGON,"13884",47.9940834,3211.46313477,439084,8739218,0,3738225,MDD1035,21,"1",0,1,W,3211.46323057486,479940.792829662
4885,9_2408585_083411,9_2408585, ,"083411",TOPOGRAFICO,WGS84,CARTESIANO,"170201",MDD3, ,2024/08/21 00:00:00+00,JOBREGON,"13955",0.09392399,121.04666901,244401,8587077,0,3771919,MDD3005,21,"1",0,1,W,121.046783381192,939.240473729183
4886,9_3458550_075881,9_3458550, ,"075881",GPS/GNSS DIFERENCIAL,WGS84,CARTESIANO,"170204",MDD3, ,2024/09/20 00:00:00+00,JOBREGON,"14836",1.33380806,576.59973145,348559,8553103,0,3733749,MDD3033,21,"1",0,1,W,576.599562657044,13338.0793795059
4887,9_3058640_075802,9_3058640, ,"075802", ,WGS84,CARTESIANO,"170202",MDD3, ,2024/09/20 00:00:00+00,JOBREGON,"14837",0.16825463,189.96311951,305204,8642577,0,3710050,MDD3024,21,"1",0,1,W,189.962915813537,1682.54543040116
4888,9_3058640_075796,9_3058640, ,"075796", ,WGS84,CARTESIANO,"170202",MDD3, ,2024/09/20 00:00:00+00,JOBREGON,"14837",1.6838026,933.4967041,305064,8641911,0,3708702,MDD3024,21,"1",0,1,W,933.496959522599,16838.0255884618
4889,9_3058640_075797,9_3058640, ,"075797", ,WGS84,CARTESIANO,"170202",MDD3, ,2024/09/20 00:00:00+00,JOBREGON,"14837",1.99099517,791.80664063,305182,8642081,0,3708705,MDD3024,21,"1",0,1,W,791.806636988762,19909.9625147744
4890,9_3058640_075794,9_3058640, ,"075794", ,WGS84,CARTESIANO,"170202",MDD3, ,2024/09/20 00:00:00+00,JOBREGON,"14837",5.51753044,1814.64440918,305121,8641661,0,3708694,MDD3024,21,"1",0,1,W,1814.64436742407,55175.3142685583
4891,9_4258780_057384,9_4258780, ,"057384",GPS,WGS84,CARTESIANO,"170301",MDD1, ,2024/10/03 00:00:00+00,JOBREGON,"15409",15.58849335,2885.33081055,427529,8782516,0,3745194,MDD1048,21,"1",0,1,W,2885.33059911805,155884.951122603
4892,9_2458590_075134,9_2458590, ,"075134",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2024/10/04 00:00:00+00,JOBREGON,"15429",8.55914974,1252.40002441,246013,8590359,0,3217591,MDD3008,21,"1",0,1,W,1252.39999923366,85591.4931958001
4893,9_4458735_062904,9_4458735, ,"062904",TOPOGRAFICO,WGS84,CARTESIANO,"170302",MDD1, ,2024/10/30 00:00:00+00,JOBREGON,"15676",0.48489237,984.28656006,448038,8735357,0,3789770,MDD1033,21,"1",0,1,W,984.286602481426,4848.92966227929
4894,9_4508730_062911,9_4508730, ,"062911",GPS,WGS84,CARTESIANO,"170302",MDD1, ,2024/11/06 00:00:00+00,JOBREGON,"15807",25.60364151,2426.04101563,452043,8732395,0,3782070,MDD1033,21,"1",0,1,W,2426.04088210131,256036.402922013
4895,9_2408590_075964,9_2408590, ,"075964",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2024/11/08 00:00:00+00,JOBREGON,"15978",18.66116142,2098.71240234,242946,8592004,0,3734906,MDD3008,21,"1",0,1,W,2098.71232803613,186611.613995964
4896,9_4458730_056715,9_4458730, ,"056715",GPS,WGS84,CARTESIANO,"170302",MDD1, ,2024/11/18 00:00:00+00,JOBREGON,"16060",38.42863846,2756.71289063,448101,8731659,0,3737147,MDD1033,21,"1",0,1,W,2756.71286378923,384286.370030019
4897,9_4458730_057252,9_4458730, ,"057252",GPS,WGS84,CARTESIANO,"170302",MDD1, ,2024/11/18 00:00:00+00,JOBREGON,"16061",4.30742645,1036.50036621,448606,8731505,0,3739574,MDD1033,21,"1",0,1,W,1036.50033185769,43074.2564708849
4898,9_4458730_057254,9_4458730, ,"057254",GPS,WGS84,CARTESIANO,"170302",MDD1, ,2024/11/18 00:00:00+00,JOBREGON,"16061",0.92342544,435.64038086,448412,8731350,0,3676585,MDD1033,21,"1",0,1,W,435.640345951677,9234.248815505
4899,9_4258785_057313,9_4258785, ,"057313",GPS,WGS84,CARTESIANO,"170301",MDD1, ,2024/11/20 00:00:00+00,JOBREGON,"15510",92.27809906,4403.88867188,427285,8787541,0,3736975,MDD1024,21,"1",0,1,W,4403.88859917249,922781.003756724
4900,9_4258785_057378,9_4258785, ,"057378",GPS,WGS84,CARTESIANO,"170301",MDD1, ,2024/11/20 00:00:00+00,JOBREGON,"15510",3.10722923,1277.71142578,428028,8786115,0,3739892,MDD1024,21,"1",0,1,W,1277.71119857913,31072.3001431202
4901,9_4258785_062781,9_4258785, ,"062781",GPS,WGS84,CARTESIANO,"170301",MDD1, ,2024/11/20 00:00:00+00,JOBREGON,"15510",45.38910294,2896.92749023,428963,8786383,0,3765117,MDD1024,21,"1",0,1,W,2896.92750591592,453891.011099688
4902,9_2408595_075532,9_2408595, ,"075532",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2024/11/20 00:00:00+00,JOBREGON,"15736",7.75203466,1338.40783691,242512,8595878,0,3778791,MDD3007,21,"1",0,1,W,1338.40770530419,77520.3415389609
4903,9_2408595_082516,9_2408595, ,"082516",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2024/11/20 00:00:00+00,JOBREGON,"15736",28.25638962,2868.94140625,242117,8596297,0,3778648,MDD3007,21,"1",0,1,W,2868.94120636794,282563.85913328
4904,9_2408595_082500,9_2408595, ,"082500",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2024/11/20 00:00:00+00,JOBREGON,"15736",20.41149712,2066.17797852,242938,8597098,0,3777928,MDD3007,21,"1",0,1,W,2066.17793387847,204114.936155625
4905,9_2408595_075546,9_2408595, ,"075546",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2024/11/20 00:00:00+00,JOBREGON,"15736",13.82655811,1998.44519043,243402,8597722,0,3779259,MDD3007,21,"1",0,1,W,1998.44508971997,138265.567803862
4906,9_2408595_075548,9_2408595, ,"075548",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2024/11/20 00:00:00+00,JOBREGON,"15736",17.79318428,2116.10571289,243071,8597311,0,3779179,MDD3007,21,"1",0,1,W,2116.10575215904,177931.871660352
4907,9_2408595_075542,9_2408595, ,"075542",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2024/11/20 00:00:00+00,JOBREGON,"15736",18.40706444,2047.61193848,243238,8597518,0,3778798,MDD3007,21,"1",0,1,W,2047.61183258112,184070.626298321
4908,9_4258740_056831,9_4258740, ,"056831",GPS,WGS84,CARTESIANO,"170302",MDD1, ,2024/11/20 00:00:00+00,JOBREGON,"15923",24.79525185,2359.6184082,426779,8742590,0,3781763,MDD1025,21,"1",0,1,W,2359.61853408903,247952.538223812
4909,9_2558605_075945,9_2558605, ,"075945",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2024/11/20 00:00:00+00,JOBREGON,"15951",40.14126205,3069.27172852,258521,8609290,0,3732644,MDD3021,21,"1",0,1,W,3069.27192584968,401412.582471287
4910,9_4408745_062721,9_4408745, ,"062721",GPS,WGS84,CARTESIANO,"170302",MDD1, ,2024/12/03 00:00:00+00,FGUERRERO,"15998",66.38488007,3295.05957031,443012,8748722,0,3781558,MDD1040,21,"1",0,1,W,3295.05959204522,663848.829221107
4911,9_4208740_056569,9_4208740, ,"056569",GPS,WGS84,CARTESIANO,"170302",MDD1, ,2024/12/04 00:00:00+00,FGUERRERO,"16367",10.55708504,1401.07666016,423615,8743614,0,3193570,MDD1025,21,"1",0,1,W,1401.07684318917,105570.842978284
4912,9_2408580_082643,9_2408580, ,"082643",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2025/01/29 00:00:00+00,FGUERRERO,"16849",0.80302703,675.9934082,244336,8580336,0,3766288,MDD3010,21,"1",0,1,W,675.993390144052,8030.27011077006
4913,9_2408595_082496,9_2408595, ,"082496",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2025/01/30 00:00:00+00,FGUERRERO,"16959",5.37065268,1228.76647949,243610,8598176,0,3807040,MDD3007,21,"1",0,1,W,1228.76641353975,53706.5094143995
4914,9_2408600_075723,9_2408600, ,"075723",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2025/01/30 00:00:00+00,FGUERRERO,"16959",13.00713253,1900.84326172,241430,8600413,0,3697546,MDD3007,21,"1",0,1,W,1900.8433092463,130071.325175348
4915,9_4358780_056878,9_4358780, ,"056878",GPS,WGS84,CARTESIANO,"170301",MDD1, ,2025/02/05 00:00:00+00,FGUERRERO,"13883",0.10836449,310.79794312,437659,8783609,0,3744983,MDD1027,21,"1",0,1,W,310.797831344513,1083.64968873966
4916,9_4358780_056858,9_4358780, ,"056858",GPS,WGS84,CARTESIANO,"170301",MDD1, ,2025/02/05 00:00:00+00,FGUERRERO,"13883",4.58448505,1067.10266113,437664,8783774,0,3745019,MDD1027,21,"1",0,1,W,1067.10292392455,45844.8572391561
4917,9_2508575_075377,9_2508575, ,"075377",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2025/02/05 00:00:00+00,FGUERRERO,"15848",2.1752758,616.8840332,250123,8579611,0,3665479,MDD3010,21,"1",0,1,W,616.883997270675,21752.7591717958
4918,9_2458575_075307,9_2458575, ,"075307",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2025/02/05 00:00:00+00,FGUERRERO,"15848",5.04343653,1111.12280273,248598,8578800,0,3240748,MDD3010,21,"1",0,1,W,1111.12293395485,50434.3723140678
4919,9_2458575_075681,9_2458575, ,"075681",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2025/02/05 00:00:00+00,FGUERRERO,"15848",1.51471877,512.80181885,248392,8579252,0,3695251,MDD3010,21,"1",0,1,W,512.801768287145,15147.1850535746
4920,9_2408580_075745,9_2408580, ,"075745",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2025/02/05 00:00:00+00,FGUERRERO,"15848",0.31866491,276.3447876,244231,8580351,0,3701978,MDD3010,21,"1",0,1,W,276.344740128032,3186.64998222894
4921,9_2408580_075748,9_2408580, ,"075748",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2025/02/05 00:00:00+00,FGUERRERO,"15848",0.02040272,86.42460632,244352,8580426,0,3702233,MDD3010,21,"1",0,1,W,86.424561588084,204.027291445933
4922,9_3408565_075934,9_3408565, ,"075934",GPS,WGS84,CARTESIANO,"170204",MDD3, ,2025/02/10 00:00:00+00,FGUERRERO,"16196",0.43156251,375.57559204,340708,8569204,0,3799253,MDD3011,21,"1",0,1,W,375.575588995546,4315.63127678715
4923,9_3408565_075935,9_3408565, ,"075935",GPS,WGS84,CARTESIANO,"170204",MDD3, ,2025/02/10 00:00:00+00,FGUERRERO,"16196",0.85115695,483.45281982,340832,8569427,0,3799255,MDD3011,21,"1",0,1,W,483.452966653131,8511.57746779921
4924,9_3358565_075951,9_3358565, ,"075951",GPS,WGS84,CARTESIANO,"170204",MDD3, ,2025/02/10 00:00:00+00,FGUERRERO,"16196",13.72228718,1715.94592285,335777,8565988,0,3798926,MDD3011,21,"1",0,1,W,1715.94574149298,137222.827148311
4925,9_2408595_075534,9_2408595, ,"075534",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2025/02/12 00:00:00+00,FGUERRERO,"16958",8.27384377,1453.7208252,241151,8595292,0,3795905,MDD3007,21,"1",0,1,W,1453.72091300248,82738.4547745139
4926,9_2408595_075897,9_2408595, ,"075897",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2025/02/12 00:00:00+00,FGUERRERO,"16958",0.00398746,32.11143875,241338,8596006,0,3732796,MDD3007,21,"1",0,1,W,32.1114425819566,39.8737353882397
4927,9_2358590_082534,9_2358590, ,"082534",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2025/02/12 00:00:00+00,FGUERRERO,"16958",22.00225449,2363.91015625,239436,8593582,0,3805993,MDD3007,21,"1",0,1,W,2363.91005624141,220022.530887578
4928,9_2408595_082560,9_2408595, ,"082560",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2025/02/12 00:00:00+00,FGUERRERO,"16958",29.38665771,2855.15185547,240955,8596445,0,3813060,MDD3007,21,"1",0,1,W,2855.15163374146,293866.611507614
4929,9_2408575_082649,9_2408575, ,"082649",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2025/02/14 00:00:00+00,FGUERRERO,"17020",0.15162723,200.40705872,243749,8579951,0,3772735,MDD3010,21,"1",0,1,W,200.407222862745,1516.27425389424
4930,9_3458555_075481,9_3458555, ,"075481",GPS,WGS84,CARTESIANO,"170204",MDD3, ,2025/02/18 00:00:00+00,FGUERRERO,"17023",4.7822957,1005.57562256,347807,8559238,0,3808101,MDD3017,21,"1",0,1,W,1005.57574117245,47822.9582185581
4931,9_2358585_075914,9_2358585, ,"075914",GPS,WGS84,CARTESIANO,"170201",MDD3, ,2025/02/18 00:00:00+00,FGUERRERO,"17025",31.98792267,3082.86450195,239224,8586868,0,3732437,MDD3006,21,"1",0,1,W,3082.86468027019,319879.219845272
4932,9_4558595_131842,9_4558595, ,"131842",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,26.6835,2255.09,459998,8596348,1,0, ,0, ,0,0,W,2255.08685353765,266834.429159174
4933,9_4608595_131866,9_4608595, ,"131866",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,8.725,1204.98,461887,8595608,1,0, ,0, ,0,0,W,1204.96160682032,87246.1624065589
4934,9_4808625_034661,9_4808625, ,"034661",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,43.4485,3233.1,483863,8629950,1,0, ,0, ,0,0,W,3233.09849437853,434485.130270431
4935,9_4458590_132974,9_4458590, ,"132974",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,184.8405,6720.2,446416,8590542,1,0, ,0, ,0,0,W,6720.20104196227,1848405.09169073
4936,9_4508595_132917,9_4508595, ,"132917",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,25.3024,2927.97,450610,8596008,1,0, ,0, ,0,0,W,2927.96667745586,253024.272237881
4937,9_4858610_132595,9_4858610, ,"132595",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.5934,337.31,489257,8611238,1,0, ,0, ,0,0,W,337.306975147384,5933.92679130535
4938,9_4908610_132600,9_4908610, ,"132600",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.19,305.86,490017,8610304,1,0, ,0, ,0,0,W,305.86205124611,1899.50070900466
4939,9_4608605_132208,9_4608605, ,"132208",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,6.7567,1792.65,460342,8606719,1,0, ,0, ,0,0,W,1792.6540514773,67567.1949247368
4940,9_4758600_030417,9_4758600, ,"030417",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,4.0182,950.33,477138,8601591,1,0, ,0, ,0,0,W,950.327673358722,40181.8979053332
4941,9_2358575_020641,9_2358575, ,"020641",GPS,WGS84,CARTESIANO,"170201",MDD3, ,, , ,2529.8284,53357.5,237333,8578058,1,0, ,0, ,0,0,W,53357.5047943364,25298284.196067
4942,9_2658610_028343,9_2658610,Una persona vinculada,"028343",GPS,WGS84,CARTESIANO,"170202",MDD3, ,, , ,21.9937,2578.13,266118,8610785,1,0, ,0, ,0,0,W,2578.13043726718,219936.973286849
4943,9_4358590_133020,9_4358590, ,"133020",GPS,WGS84,CARTESIANO,"170104",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,217.9091,7116.82,438354,8593835,1,0, ,0, ,0,0,W,7116.81559707971,2179090.78722964
4944,9_4708605_030060,9_4708605, ,"030060",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,5.9067,1400.41,472763,8606188,1,0, ,0, ,0,0,W,1400.40900391277,59066.5818238256
4945,9_4808635_034076,9_4808635, ,"034076",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,10.6685,1687.86,484590,8639033,1,0, ,0, ,0,0,W,1687.85806080223,106684.788853208
4946,9_4858605_132484,9_4858605, ,"132484",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.745,422.86,485126,8607533,1,0, ,0, ,0,0,W,422.862786045614,7449.53206487433
4947,9_4358585_132419,9_4358585, ,"132419",GPS,WGS84,CARTESIANO,"170104",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,4.2034,1495.7,438695,8587502,1,0, ,0, ,0,0,W,1495.70507675676,42034.1031123494
4948,9_2658615_028323,9_2658615,Una persona vinculada,"028323",GPS,WGS84,CARTESIANO,"170202",MDD3, ,, , ,23.3021,2005.6,266740,8617400,1,0, ,0, ,0,0,W,2005.59987974303,233021.384718583
4949,9_4558590_132701,9_4558590, ,"132701",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,28.2121,2192.9,455597,8592232,1,0, ,0, ,0,0,W,2192.90488636545,282120.585553524
4950,9_2658615_028318,9_2658615,Una persona vinculada,"028318",GPS,WGS84,CARTESIANO,"170202",MDD3, ,, , ,70.4994,3535.3,268672,8618653,1,0, ,0, ,0,0,W,3535.303576213,704994.510327059
4951,9_4858685_040451,9_4858685, ,"040451",GPS,WGS84,CARTESIANO,"170303",MDD1, ,2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,0.5501,344.38,485078,8688119,1,0, ,0, ,0,0,W,344.381608117095,5500.74184946455
4952,9_3658590_028032,9_3658590, ,"028032",GPS,WGS84,CARTESIANO,"170203",MDD3, ,, , ,19.6775,2399.98,368184,8594507,1,0, ,0, ,0,0,W,2399.97588497801,196774.960930311
4953,9_4808640_034482,9_4808640, ,"034482",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.4905,281.11,483107,8642096,1,0, ,0, ,0,0,W,281.114172492363,4905.10589646924
4954,9_4658605_132369,9_4658605, ,"132369",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,11.834,1543.2,467588,8605926,1,0, ,0, ,0,0,W,1543.20425375554,118339.961847201
4955,9_4858605_132486,9_4858605, ,"132486",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,6.681,1248.72,485326,8607505,1,0, ,0, ,0,0,W,1248.72273127243,66809.879828581
4956,9_4858605_132517,9_4858605, ,"132517",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,14.254,1878.28,488583,8607341,1,0, ,0, ,0,0,W,1878.27900790789,142540.267778009
4957,9_4708605_132326,9_4708605, ,"132326",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,3.0261,904.33,473387,8606078,1,0, ,0, ,0,0,W,904.326731626675,30260.5076976363
4958,9_4408585_132957,9_4408585, ,"132957",GPS,WGS84,CARTESIANO,"170102",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,33.8453,2409.67,444846,8589446,1,0, ,0, ,0,0,W,2409.67066544351,338452.956200743
4959,9_4908605_132627,9_4908605, ,"132627",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,1.3853,1025.49,491641,8609947,1,0, ,0, ,0,0,W,1025.49182648989,13852.8067235369
4960,9_4708610_132643,9_4708610, ,"132643",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,51.0788,3536.9,473597,8610957,1,0, ,0, ,0,0,W,3536.89647221357,510788.594628658
4961,9_4608605_132259,9_4608605, ,"132259",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,28.2382,2282.92,463862,8605571,1,0, ,0, ,0,0,W,2282.92439055034,282381.786355909
4962,9_4608605_132268,9_4608605, ,"132268",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,2.0022,628.22,463918,8605984,1,0, ,0, ,0,0,W,628.219435376668,20022.2151529432
4963,9_4608590_132132,9_4608590, ,"132132",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,1.7851,715.54,464244,8591997,1,0, ,0, ,0,0,W,715.539808930947,17851.22616578
4964,9_2658615_028325,9_2658615,Una persona vinculada,"028325",GPS,WGS84,CARTESIANO,"170202",MDD3, ,, , ,18.3139,1819.37,266690,8616938,1,0, ,0, ,0,0,W,1819.36561255915,183138.855682066
4965,9_4858605_132508,9_4858605, ,"132508",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,2.1424,738.36,488035,8606993,1,0, ,0, ,0,0,W,738.359737695575,21424.156878717
4966,9_4758605_030646,9_4758605, ,"030646",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.381,312.08,477672,8606936,1,0, ,0, ,0,0,W,312.075226757501,3809.69420871432
4967,9_4758635_034275,9_4758635, ,"034275",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,1.5487,733.63,475972,8639401,1,0, ,0, ,0,0,W,733.634056170381,15487.005523337
4968,9_4558595_132742,9_4558595, ,"132742",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,9.6839,2098.77,457992,8596450,1,0, ,0, ,0,0,W,2098.77377788891,96838.7037240829
4969,9_4858605_132488,9_4858605, ,"132488",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,1.7603,581.94,485390,8607145,1,0, ,0, ,0,0,W,581.941380472898,17603.2113519595
4970,9_4458585_132962,9_4458585, ,"132962",GPS,WGS84,CARTESIANO,"170102",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,13.4696,1794.83,445269,8587536,1,0, ,0, ,0,0,W,1794.83170860981,134696.125692163
4971,9_4358590_132445,9_4358590, ,"132445",GPS,WGS84,CARTESIANO,"170104",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,37.5475,3058.14,437921,8591358,1,0, ,0, ,0,0,W,3058.13565835432,375475.294809263
4972,9_4758600_030333,9_4758600, ,"030333",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,1.049,410.03,477306,8604596,1,0, ,0, ,0,0,W,410.029373669898,10490.1269916917
4973,9_4858610_132584,9_4858610, ,"132584",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,5.3567,1003.28,488671,8611102,1,0, ,0, ,0,0,W,1003.28380452544,53567.0099569807
4974,9_4708635_034925,9_4708635, ,"034925",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,30.2851,2573.04,474178,8639266,1,0, ,0, ,0,0,W,2573.03601575447,302850.983642304
4975,9_2658610_028347,9_2658610, ,"028347",GPS,WGS84,CARTESIANO,"170202",MDD3, ,, , ,141.136,6085.34,265258,8610677,1,0, ,0, ,0,0,W,6085.34228539674,1411359.60712091
4976,9_4708605_132410,9_4708605, ,"132410",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,24.7793,2116.11,470036,8606693,1,0, ,0, ,0,0,W,2116.10625571711,247793.016340437
4977,9_4608605_132231,9_4608605, ,"132231",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,151.8155,5639.34,462686,8605778,1,0, ,0, ,0,0,W,5639.33728397283,1518154.54321189
4978,9_4758605_030403,9_4758605, ,"030403",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.1987,238.84,476209,8607312,1,0, ,0, ,0,0,W,238.837642328489,1987.42213305474
4979,9_4808625_034662,9_4808625, ,"034662",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.4365,1137.49,483856,8629776,1,0, ,0, ,0,0,W,1137.48872462067,4364.57428885033
4980,9_4708605_132325,9_4708605, ,"132325",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,1.2993,545.66,473346,8605930,1,0, ,0, ,0,0,W,545.658179301441,12993.2119378841
4981,9_4408590_133028,9_4408590, ,"133028",GPS,WGS84,CARTESIANO,"170104",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,1.2874,461.44,440008,8590493,1,0, ,0, ,0,0,W,461.439460578138,12873.6057117483
4982,9_4758610_132664,9_4758610, ,"132664",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,3.5567,896.98,475322,8610948,1,0, ,0, ,0,0,W,896.983754479509,35567.4457766699
4983,9_4858610_132596,9_4858610, ,"132596",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,45.6089,3239.62,489729,8611544,1,0, ,0, ,0,0,W,3239.62277326258,456088.982681692
4984,9_4758605_030214,9_4758605, ,"030214",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.1067,249.92,476051,8607406,1,0, ,0, ,0,0,W,249.920748359725,1067.19913865951
